season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,TOD,Rush,Wind,Hum,prev_count
1,1,4,0,0,0,0,2,0.36,0.3333,0.76,0.2537,67,Night,Not Rush,High,High,112.0
1,1,4,1,0,0,0,2,0.36,0.3485,0.76,0.1642,62,Night,Not Rush,Medium,High,67.0
1,1,4,2,0,0,0,2,0.36,0.3485,0.76,0.1642,81,Night,Not Rush,Medium,High,62.0
1,1,4,3,0,0,0,2,0.34,0.3333,0.81,0.1343,25,Night,Not Rush,Medium,High,81.0
1,1,4,4,0,0,0,2,0.34,0.3485,0.81,0.0896,12,Night,Not Rush,Low,High,25.0
1,1,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,18,Night,Not Rush,Low,High,12.0
1,1,4,6,0,0,0,2,0.36,0.3485,0.76,0.1343,97,Morning,Not Rush,Medium,High,18.0
1,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,84,Morning,Rush,Medium,High,97.0
1,1,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896,125,Morning,Rush,Low,High,84.0
1,1,4,9,0,0,0,2,0.36,0.3485,0.81,0.1343,275,Morning,Not Rush,Medium,High,125.0
1,1,4,10,0,0,0,2,0.4,0.4091,0.71,0.1045,360,Morning,Not Rush,Medium,High,275.0
1,1,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,451,Morning,Not Rush,Medium,High,360.0
1,1,4,12,0,0,0,2,0.42,0.4242,0.67,0.2239,445,Afternoon,Not Rush,High,High,451.0
1,1,4,13,0,0,0,2,0.44,0.4394,0.62,0.194,464,Afternoon,Not Rush,Medium,High,445.0
1,1,4,14,0,0,0,2,0.48,0.4697,0.55,0.2239,561,Afternoon,Not Rush,High,Medium,464.0
1,1,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,573,Afternoon,Not Rush,High,Medium,561.0
1,1,4,16,0,0,0,1,0.52,0.5,0.52,0.2537,511,Afternoon,Not Rush,High,Medium,573.0
1,1,4,17,0,0,0,1,0.52,0.5,0.55,0.2836,555,Evening,Rush,High,Medium,511.0
1,1,4,18,0,0,0,1,0.52,0.5,0.52,0.2985,432,Evening,Rush,High,Medium,555.0
1,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,346,Evening,Not Rush,High,Medium,432.0
1,1,4,20,0,0,0,2,0.5,0.4848,0.59,0.2239,232,Evening,Not Rush,High,Medium,346.0
1,1,4,21,0,0,0,2,0.5,0.4848,0.59,0.1642,134,Night,Not Rush,Medium,Medium,232.0
1,1,4,22,0,0,0,3,0.5,0.4848,0.63,0.1045,68,Night,Not Rush,Medium,High,134.0
1,1,4,23,0,0,0,3,0.46,0.4545,0.72,0.0,63,Night,Not Rush,Low,High,68.0
1,1,4,0,0,1,1,3,0.44,0.4394,0.82,0.1045,17,Night,Not Rush,Medium,High,63.0
1,1,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,5,Night,Not Rush,Low,High,17.0
1,1,4,2,0,1,1,3,0.44,0.4394,0.94,0.1343,5,Night,Not Rush,Medium,High,5.0
1,1,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,4,Night,Not Rush,High,High,5.0
1,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,24,Night,Not Rush,High,High,4.0
1,1,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,110,Morning,Not Rush,High,High,24.0
1,1,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,306,Morning,Rush,High,High,110.0
1,1,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,589,Morning,Rush,High,Medium,306.0
1,1,4,9,0,1,1,1,0.38,0.3939,0.54,0.3582,317,Morning,Not Rush,High,Medium,589.0
1,1,4,10,0,1,1,1,0.4,0.4091,0.5,0.5224,204,Morning,Not Rush,High,Medium,317.0
1,1,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,209,Morning,Not Rush,High,Medium,204.0
1,1,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,281,Afternoon,Not Rush,High,Medium,209.0
1,1,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,281,Afternoon,Not Rush,High,Medium,281.0
1,1,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,268,Afternoon,Not Rush,High,Medium,281.0
1,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,324,Afternoon,Not Rush,High,Medium,268.0
1,1,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,395,Afternoon,Not Rush,High,Medium,324.0
1,1,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,729,Evening,Rush,High,Low,395.0
1,1,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,618,Evening,Rush,High,Low,729.0
1,1,4,19,0,1,1,1,0.5,0.4848,0.27,0.2537,494,Evening,Not Rush,High,Low,618.0
1,1,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,329,Evening,Not Rush,Medium,Medium,494.0
1,1,4,21,0,1,1,1,0.46,0.4545,0.28,0.1343,238,Night,Not Rush,Medium,Low,329.0
1,1,4,22,0,1,1,1,0.42,0.4242,0.44,0.194,123,Night,Not Rush,Medium,Medium,238.0
1,1,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,66,Night,Not Rush,Medium,Medium,123.0
1,1,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,33,Night,Not Rush,Medium,Medium,66.0
1,1,4,1,0,2,1,1,0.38,0.3939,0.46,0.2239,11,Night,Not Rush,High,Medium,33.0
1,1,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,5,Night,Not Rush,Medium,Medium,11.0
1,1,4,3,0,2,1,1,0.38,0.3939,0.46,0.0,3,Night,Not Rush,Low,Medium,5.0
1,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,1,Night,Not Rush,Low,High,3.0
1,1,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,27,Night,Not Rush,Low,High,1.0
1,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,100,Morning,Not Rush,Low,High,27.0
1,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,341,Morning,Rush,Low,High,100.0
1,1,4,8,0,2,1,1,0.34,0.3636,0.57,0.0,604,Morning,Rush,Low,Medium,341.0
1,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,408,Morning,Not Rush,Low,Medium,604.0
1,1,4,10,0,2,1,1,0.44,0.4394,0.33,0.0,219,Morning,Not Rush,Low,Medium,408.0
1,1,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,258,Morning,Not Rush,Low,Low,219.0
1,1,4,12,0,2,1,1,0.52,0.5,0.25,0.0,331,Afternoon,Not Rush,Low,Low,258.0
1,1,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,345,Afternoon,Not Rush,High,Low,331.0
1,1,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,311,Afternoon,Not Rush,High,Low,345.0
1,1,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,316,Afternoon,Not Rush,Medium,Low,311.0
1,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,485,Afternoon,Not Rush,Medium,Low,316.0
1,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,757,Evening,Rush,Medium,Low,485.0
1,1,4,18,0,2,1,1,0.6,0.6061,0.26,0.1642,800,Evening,Rush,Medium,Low,757.0
1,1,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,558,Evening,Not Rush,Medium,Low,800.0
1,1,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,379,Evening,Not Rush,Medium,Low,558.0
1,1,4,21,0,2,1,1,0.54,0.5152,0.45,0.0,243,Night,Not Rush,Low,Medium,379.0
1,1,4,22,0,2,1,1,0.5,0.4848,0.51,0.0,158,Night,Not Rush,Low,Medium,243.0
1,1,4,23,0,2,1,1,0.5,0.4848,0.59,0.0,79,Night,Not Rush,Low,Medium,158.0
1,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,41,Night,Not Rush,Low,Medium,79.0
1,1,4,1,0,3,1,1,0.46,0.4545,0.59,0.0,11,Night,Not Rush,Low,Medium,41.0
1,1,4,2,0,3,1,1,0.46,0.4545,0.51,0.0,5,Night,Not Rush,Low,Medium,11.0
1,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,3,Night,Not Rush,Low,Medium,5.0
1,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,1,Night,Not Rush,Low,High,3.0
1,1,4,5,0,3,1,1,0.42,0.4242,0.67,0.0896,27,Night,Not Rush,Low,High,1.0
1,1,4,6,0,3,1,2,0.42,0.4242,0.58,0.0,126,Morning,Not Rush,Low,Medium,27.0
1,1,4,7,0,3,1,2,0.44,0.4394,0.62,0.0,366,Morning,Rush,Low,High,126.0
1,1,4,8,0,3,1,2,0.44,0.4394,0.72,0.1045,684,Morning,Rush,Medium,High,366.0
1,1,4,9,0,3,1,2,0.48,0.4697,0.55,0.1343,363,Morning,Not Rush,Medium,Medium,684.0
1,1,4,10,0,3,1,2,0.54,0.5152,0.45,0.1343,167,Morning,Not Rush,Medium,Medium,363.0
1,1,4,11,0,3,1,2,0.6,0.6212,0.43,0.3582,213,Morning,Not Rush,High,Medium,167.0
1,1,4,12,0,3,1,2,0.6,0.6212,0.46,0.4179,283,Afternoon,Not Rush,High,Medium,213.0
1,1,4,13,0,3,1,2,0.6,0.6212,0.46,0.2537,251,Afternoon,Not Rush,High,Medium,283.0
1,1,4,14,0,3,1,2,0.62,0.6212,0.46,0.194,258,Afternoon,Not Rush,Medium,Medium,251.0
1,1,4,15,0,3,1,2,0.64,0.6212,0.44,0.2836,268,Afternoon,Not Rush,High,Medium,258.0
1,1,4,16,0,3,1,2,0.64,0.6212,0.44,0.2836,390,Afternoon,Not Rush,High,Medium,268.0
1,1,4,17,0,3,1,1,0.66,0.6212,0.41,0.2985,744,Evening,Rush,High,Medium,390.0
1,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,759,Evening,Rush,High,Medium,744.0
1,1,4,19,0,3,1,1,0.66,0.6212,0.39,0.2239,494,Evening,Not Rush,High,Medium,759.0
1,1,4,20,0,3,1,1,0.64,0.6212,0.27,0.2239,372,Evening,Not Rush,High,Low,494.0
1,1,4,21,0,3,1,1,0.6,0.6061,0.23,0.3284,298,Night,Not Rush,High,Low,372.0
1,1,4,22,0,3,1,1,0.56,0.5303,0.22,0.1642,181,Night,Not Rush,Medium,Low,298.0
1,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,131,Night,Not Rush,High,Low,181.0
1,1,4,0,0,4,1,1,0.52,0.5,0.23,0.4179,45,Night,Not Rush,High,Low,131.0
1,1,4,1,0,4,1,1,0.48,0.4697,0.27,0.3284,13,Night,Not Rush,High,Low,45.0
1,1,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,18,Night,Not Rush,High,Medium,13.0
1,1,4,3,0,4,1,1,0.42,0.4242,0.41,0.2985,5,Night,Not Rush,High,Medium,18.0
1,1,4,4,0,4,1,1,0.38,0.3939,0.43,0.2836,1,Night,Not Rush,High,Medium,5.0
1,1,4,5,0,4,1,1,0.38,0.3939,0.43,0.2836,29,Night,Not Rush,High,Medium,1.0
1,1,4,6,0,4,1,1,0.36,0.3333,0.46,0.3284,126,Morning,Not Rush,High,Medium,29.0
1,1,4,7,0,4,1,1,0.34,0.3333,0.49,0.194,354,Morning,Rush,Medium,Medium,126.0
1,1,4,8,0,4,1,1,0.36,0.3485,0.46,0.2239,638,Morning,Rush,High,Medium,354.0
1,1,4,9,0,4,1,1,0.4,0.4091,0.37,0.2537,351,Morning,Not Rush,High,Medium,638.0
1,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,246,Morning,Not Rush,High,Medium,351.0
1,1,4,11,0,4,1,2,0.42,0.4242,0.38,0.2239,268,Morning,Not Rush,High,Medium,246.0
1,1,4,12,0,4,1,1,0.44,0.4394,0.33,0.0,276,Afternoon,Not Rush,Low,Medium,268.0
1,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,291,Afternoon,Not Rush,Low,Medium,276.0
1,1,4,14,0,4,1,1,0.46,0.4545,0.33,0.1642,287,Afternoon,Not Rush,Medium,Medium,291.0
1,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,269,Afternoon,Not Rush,Medium,Medium,287.0
1,1,4,16,0,4,1,1,0.5,0.4848,0.31,0.194,402,Afternoon,Not Rush,Medium,Medium,269.0
1,1,4,17,0,4,1,1,0.5,0.4848,0.31,0.1642,822,Evening,Rush,Medium,Medium,402.0
1,1,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,698,Evening,Rush,Medium,Medium,822.0
1,1,4,19,0,4,1,1,0.48,0.4697,0.31,0.2537,487,Evening,Not Rush,High,Medium,698.0
1,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.194,312,Evening,Not Rush,Medium,Medium,487.0
1,1,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,234,Night,Not Rush,Medium,Medium,312.0
1,1,4,22,0,4,1,1,0.4,0.4091,0.47,0.194,149,Night,Not Rush,Medium,Medium,234.0
1,1,4,23,0,4,1,1,0.4,0.4091,0.5,0.1343,136,Night,Not Rush,Medium,Medium,149.0
1,1,4,0,0,5,1,1,0.4,0.4091,0.43,0.0,61,Night,Not Rush,Low,Medium,136.0
1,1,4,1,0,5,1,1,0.36,0.3485,0.62,0.1343,38,Night,Not Rush,Medium,High,61.0
1,1,4,2,0,5,1,1,0.36,0.3333,0.5,0.3881,11,Night,Not Rush,High,Medium,38.0
1,1,4,3,0,5,1,1,0.34,0.303,0.53,0.3284,8,Night,Not Rush,High,Medium,11.0
1,1,4,4,0,5,1,1,0.34,0.3182,0.49,0.2537,5,Night,Not Rush,High,Medium,8.0
1,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,23,Night,Not Rush,High,Medium,5.0
1,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,80,Morning,Not Rush,High,Medium,23.0
1,1,4,7,0,5,1,1,0.3,0.2879,0.49,0.2836,246,Morning,Rush,High,Medium,80.0
1,1,4,8,0,5,1,1,0.3,0.2727,0.49,0.3284,508,Morning,Rush,High,Medium,246.0
1,1,4,9,0,5,1,1,0.34,0.303,0.42,0.3284,376,Morning,Not Rush,High,Medium,508.0
1,1,4,10,0,5,1,1,0.36,0.3333,0.4,0.3284,238,Morning,Not Rush,High,Medium,376.0
1,1,4,11,0,5,1,1,0.4,0.4091,0.37,0.2985,291,Morning,Not Rush,High,Medium,238.0
1,1,4,12,0,5,1,1,0.42,0.4242,0.35,0.2985,337,Afternoon,Not Rush,High,Medium,291.0
1,1,4,13,0,5,1,1,0.44,0.4394,0.33,0.3284,411,Afternoon,Not Rush,High,Medium,337.0
1,1,4,14,0,5,1,1,0.48,0.4697,0.29,0.3881,490,Afternoon,Not Rush,High,Low,411.0
1,1,4,15,0,5,1,1,0.5,0.4848,0.27,0.2836,537,Afternoon,Not Rush,High,Low,490.0
1,1,4,16,0,5,1,1,0.5,0.4848,0.22,0.4179,536,Afternoon,Not Rush,High,Low,537.0
1,1,4,17,0,5,1,1,0.52,0.5,0.23,0.4179,655,Evening,Rush,High,Low,536.0
1,1,4,18,0,5,1,1,0.5,0.4848,0.22,0.4627,484,Evening,Rush,High,Low,655.0
1,1,4,19,0,5,1,1,0.48,0.4697,0.23,0.2985,412,Evening,Not Rush,High,Low,484.0
1,1,4,20,0,5,1,1,0.46,0.4545,0.24,0.2836,252,Evening,Not Rush,High,Low,412.0
1,1,4,21,0,5,1,1,0.44,0.4394,0.26,0.1343,190,Night,Not Rush,Medium,Low,252.0
1,1,4,22,0,5,1,1,0.4,0.4091,0.35,0.2239,158,Night,Not Rush,High,Medium,190.0
1,1,4,23,0,5,1,1,0.42,0.4242,0.3,0.2836,113,Night,Not Rush,High,High,158.0
1,1,4,0,0,6,0,1,0.42,0.4242,0.26,0.2985,94,Night,Not Rush,High,Low,113.0
1,1,4,1,0,6,0,1,0.4,0.4091,0.28,0.2537,69,Night,Not Rush,High,Low,94.0
1,1,4,2,0,6,0,1,0.36,0.3333,0.29,0.3582,36,Night,Not Rush,High,Low,69.0
1,1,4,3,0,6,0,1,0.36,0.3333,0.32,0.2537,28,Night,Not Rush,High,Medium,36.0
1,1,4,4,0,6,0,1,0.32,0.3182,0.36,0.1642,7,Night,Not Rush,Medium,Medium,28.0
1,1,4,5,0,6,0,1,0.32,0.3182,0.33,0.1642,2,Night,Not Rush,Medium,Medium,7.0
1,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.194,19,Morning,Not Rush,Medium,Medium,2.0
1,1,4,7,0,6,0,1,0.32,0.303,0.33,0.2836,54,Morning,Rush,High,Medium,19.0
1,1,4,8,0,6,0,1,0.34,0.3182,0.34,0.2537,123,Morning,Rush,High,Medium,54.0
1,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,276,Morning,Not Rush,High,High,123.0
1,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,363,Morning,Not Rush,High,Low,276.0
1,1,4,11,0,6,0,1,0.44,0.4394,0.24,0.2985,495,Morning,Not Rush,High,Low,363.0
1,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881,590,Afternoon,Not Rush,High,Low,495.0
1,1,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,643,Afternoon,Not Rush,Medium,Low,590.0
1,1,4,14,0,6,0,1,0.5,0.4848,0.22,0.2985,578,Afternoon,Not Rush,High,Low,643.0
1,1,4,15,0,6,0,1,0.52,0.5,0.19,0.4179,626,Afternoon,Not Rush,High,Low,578.0
1,1,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881,615,Afternoon,Not Rush,High,Low,626.0
1,1,4,17,0,6,0,1,0.54,0.5152,0.19,0.4179,567,Evening,Rush,High,Low,615.0
1,1,4,18,0,6,0,1,0.54,0.5152,0.18,0.2985,517,Evening,Rush,High,Low,567.0
1,1,4,19,0,6,0,1,0.54,0.5152,0.16,0.3284,413,Evening,Not Rush,High,Low,517.0
1,1,4,20,0,6,0,1,0.5,0.4848,0.2,0.2239,208,Evening,Not Rush,High,Low,413.0
1,1,4,21,0,6,0,1,0.5,0.4848,0.2,0.194,234,Night,Not Rush,Medium,Low,208.0
1,1,4,22,0,6,0,1,0.48,0.4697,0.2,0.194,182,Night,Not Rush,Medium,Low,234.0
1,1,4,23,0,6,0,1,0.46,0.4545,0.23,0.2239,118,Night,Not Rush,High,Low,182.0
1,1,4,0,0,0,0,1,0.44,0.4394,0.24,0.2239,85,Night,Not Rush,High,Low,118.0
1,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,64,Night,Not Rush,High,Low,85.0
1,1,4,2,0,0,0,1,0.44,0.4394,0.24,0.2239,32,Night,Not Rush,High,Low,64.0
1,1,4,3,0,0,0,1,0.42,0.4242,0.26,0.1343,26,Night,Not Rush,Medium,Low,32.0
1,1,4,4,0,0,0,1,0.4,0.4091,0.4,0.0,7,Night,Not Rush,Low,Medium,26.0
1,1,4,5,0,0,0,1,0.38,0.3939,0.46,0.0,12,Night,Not Rush,Low,Medium,7.0
1,1,4,6,0,0,0,1,0.36,0.3788,0.37,0.0,28,Morning,Not Rush,Low,Medium,12.0
1,1,4,7,0,0,0,1,0.38,0.3939,0.27,0.1642,37,Morning,Rush,Medium,Low,28.0
1,1,4,8,0,0,0,1,0.4,0.4091,0.3,0.194,84,Morning,Rush,Medium,High,37.0
1,1,4,9,0,0,0,1,0.44,0.4394,0.26,0.2239,179,Morning,Not Rush,High,Low,84.0
1,1,4,10,0,0,0,1,0.5,0.4848,0.25,0.2239,299,Morning,Not Rush,High,Low,179.0
1,1,4,11,0,0,0,1,0.5,0.4848,0.25,0.2836,404,Morning,Not Rush,High,Low,299.0
1,1,4,12,0,0,0,1,0.54,0.5152,0.24,0.2537,457,Afternoon,Not Rush,High,Low,404.0
1,1,4,13,0,0,0,1,0.58,0.5455,0.23,0.1642,483,Afternoon,Not Rush,Medium,Low,457.0
1,1,4,14,0,0,0,1,0.6,0.5909,0.18,0.4478,503,Afternoon,Not Rush,High,Low,483.0
1,1,4,15,0,0,0,1,0.62,0.6061,0.17,0.3582,486,Afternoon,Not Rush,High,Low,503.0
1,1,4,16,0,0,0,1,0.64,0.6061,0.19,0.3284,476,Afternoon,Not Rush,High,Low,486.0
1,1,4,17,0,0,0,1,0.62,0.6061,0.22,0.2985,411,Evening,Rush,High,Low,476.0
1,1,4,18,0,0,0,1,0.62,0.6061,0.25,0.3284,310,Evening,Rush,High,Low,411.0
1,1,4,19,0,0,0,1,0.6,0.6061,0.23,0.3881,276,Evening,Not Rush,High,Low,310.0
1,1,4,20,0,0,0,1,0.56,0.5303,0.28,0.4179,211,Evening,Not Rush,High,Low,276.0
1,1,4,21,0,0,0,1,0.52,0.5,0.34,0.2239,130,Night,Not Rush,High,Medium,211.0
1,1,4,22,0,0,0,1,0.5,0.4848,0.36,0.2239,118,Night,Not Rush,High,Medium,130.0
1,1,4,23,0,0,0,1,0.5,0.4848,0.39,0.2537,51,Night,Not Rush,High,Medium,118.0
1,1,4,0,0,1,1,1,0.48,0.4697,0.39,0.2836,37,Night,Not Rush,High,Medium,51.0
1,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,16,Night,Not Rush,Medium,Medium,37.0
1,1,4,2,0,1,1,1,0.46,0.4545,0.31,0.194,6,Night,Not Rush,Medium,Medium,16.0
1,1,4,3,0,1,1,1,0.44,0.4394,0.3,0.1642,3,Night,Not Rush,Medium,High,6.0
1,1,4,4,0,1,1,1,0.44,0.4394,0.24,0.194,5,Night,Not Rush,Medium,Low,3.0
1,1,4,5,0,1,1,1,0.44,0.4394,0.24,0.194,32,Night,Not Rush,Medium,Low,5.0
1,1,4,6,0,1,1,1,0.42,0.4242,0.26,0.2239,111,Morning,Not Rush,High,Low,32.0
1,1,4,7,0,1,1,1,0.42,0.4242,0.28,0.194,331,Morning,Rush,Medium,Low,111.0
1,1,4,8,0,1,1,1,0.44,0.4394,0.3,0.194,617,Morning,Rush,Medium,High,331.0
1,1,4,9,0,1,1,1,0.46,0.4545,0.31,0.3582,286,Morning,Not Rush,High,Medium,617.0
1,1,4,10,0,1,1,1,0.5,0.4848,0.27,0.4925,178,Morning,Not Rush,High,Low,286.0
1,1,4,11,0,1,1,1,0.52,0.5,0.27,0.4179,223,Morning,Not Rush,High,Low,178.0
1,1,4,12,0,1,1,1,0.54,0.5152,0.28,0.7164,280,Afternoon,Not Rush,High,Low,223.0
1,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,281,Afternoon,Not Rush,High,Low,280.0
1,1,4,14,0,1,1,1,0.56,0.5303,0.28,0.5522,218,Afternoon,Not Rush,High,Low,281.0
1,1,4,15,0,1,1,1,0.58,0.5455,0.28,0.5522,255,Afternoon,Not Rush,High,Low,218.0
1,1,4,16,0,1,1,1,0.56,0.5303,0.3,0.4179,391,Afternoon,Not Rush,High,High,255.0
1,1,4,17,0,1,1,1,0.54,0.5152,0.32,0.4179,632,Evening,Rush,High,Medium,391.0
1,1,4,18,0,1,1,1,0.54,0.5152,0.34,0.2985,646,Evening,Rush,High,Medium,632.0
1,1,4,19,0,1,1,1,0.52,0.5,0.34,0.3582,421,Evening,Not Rush,High,Medium,646.0
1,1,4,20,0,1,1,1,0.5,0.4848,0.36,0.4478,276,Evening,Not Rush,High,Medium,421.0
1,1,4,21,0,1,1,3,0.48,0.4697,0.41,0.4179,165,Night,Not Rush,High,Medium,276.0
1,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,108,Night,Not Rush,High,Medium,165.0
1,1,4,23,0,1,1,1,0.44,0.4394,0.44,0.2985,67,Night,Not Rush,High,Medium,108.0
1,1,4,0,0,2,1,2,0.44,0.4394,0.47,0.2836,26,Night,Not Rush,High,Medium,67.0
1,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239,9,Night,Not Rush,High,Medium,26.0
1,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,2,Night,Not Rush,Medium,High,9.0
1,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343,2,Night,Not Rush,Medium,High,2.0
1,1,4,4,0,2,1,1,0.34,0.3333,0.71,0.1343,2,Night,Not Rush,Medium,High,2.0
1,1,4,5,0,2,1,1,0.34,0.3333,0.71,0.1343,24,Night,Not Rush,Medium,High,2.0
1,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,103,Morning,Not Rush,Medium,High,24.0
1,1,4,7,0,2,1,1,0.34,0.3485,0.71,0.1045,384,Morning,Rush,Medium,High,103.0
1,1,4,8,0,2,1,1,0.38,0.3939,0.62,0.1343,692,Morning,Rush,Medium,High,384.0
1,1,4,9,0,2,1,1,0.42,0.4242,0.67,0.194,319,Morning,Not Rush,Medium,High,692.0
1,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642,181,Morning,Not Rush,Medium,Medium,319.0
1,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0,239,Morning,Not Rush,Low,Medium,181.0
1,1,4,12,0,2,1,1,0.54,0.5152,0.22,0.2836,259,Afternoon,Not Rush,High,Low,239.0
1,1,4,13,0,2,1,1,0.52,0.5,0.23,0.1642,283,Afternoon,Not Rush,Medium,Low,259.0
1,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.194,224,Afternoon,Not Rush,Medium,Low,283.0
1,1,4,15,0,2,1,1,0.56,0.5303,0.21,0.2985,203,Afternoon,Not Rush,High,Low,224.0
1,1,4,16,0,2,1,1,0.58,0.5455,0.21,0.2537,362,Afternoon,Not Rush,High,Low,203.0
1,1,4,17,0,2,1,1,0.56,0.5303,0.21,0.5224,744,Evening,Rush,High,Low,362.0
1,1,4,18,0,2,1,1,0.54,0.5152,0.22,0.4179,704,Evening,Rush,High,Low,744.0
1,1,4,19,0,2,1,1,0.52,0.5,0.2,0.3582,479,Evening,Not Rush,High,Low,704.0
1,1,4,20,0,2,1,1,0.46,0.4545,0.28,0.3881,282,Evening,Not Rush,High,Low,479.0
1,1,4,21,0,2,1,1,0.44,0.4394,0.3,0.4478,206,Night,Not Rush,High,High,282.0
1,1,4,22,0,2,1,1,0.4,0.4091,0.37,0.4925,127,Night,Not Rush,High,Medium,206.0
1,1,4,23,0,2,1,1,0.36,0.3333,0.4,0.4179,62,Night,Not Rush,High,Medium,127.0
1,1,4,0,0,3,1,1,0.34,0.303,0.36,0.4179,30,Night,Not Rush,High,Medium,62.0
1,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,12,Night,Not Rush,High,Medium,30.0
1,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,2,Night,Not Rush,High,Medium,12.0
1,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,2,Night,Not Rush,High,Medium,2.0
1,1,4,5,0,3,1,1,0.28,0.2727,0.56,0.194,27,Night,Not Rush,Medium,Medium,2.0
1,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,106,Morning,Not Rush,Medium,Medium,27.0
1,1,4,7,0,3,1,1,0.28,0.2879,0.52,0.1343,321,Morning,Rush,Medium,Medium,106.0
1,1,4,8,0,3,1,1,0.3,0.2879,0.49,0.2239,595,Morning,Rush,High,Medium,321.0
1,1,4,9,0,3,1,2,0.32,0.303,0.49,0.2985,302,Morning,Not Rush,High,Medium,595.0
1,1,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,153,Morning,Not Rush,High,Medium,302.0
1,1,4,11,0,3,1,2,0.38,0.3939,0.43,0.3284,180,Morning,Not Rush,High,Medium,153.0
1,1,4,12,0,3,1,2,0.36,0.3333,0.46,0.3881,182,Afternoon,Not Rush,High,Medium,180.0
